Pitcher,ID,Pitch Type,xP0,yP0,zP0,xV0,yV0,zV0,xA0,yA0,zA0,Spin Rate,Spin Direction
"Thielbar, Caleb",573204,FF,0.12,54.20,6.11,-1.16,-137.45,-8.16,3.74,30.41,-9.22,2335,162
"Thielbar, Caleb",573204,FF,0.22,54.13,6.08,-2.20,-135.35,-5.46,7.68,30.53,-10.67,2276,161
"Thielbar, Caleb",573204,FF,0.15,54.18,6.13,-0.35,-135.35,-5.67,5.01,30.69,-10.15,2326,164
"Thielbar, Caleb",573204,FF,0.29,54.39,6.05,1.53,-136.06,-5.91,5.77,31.37,-8.80,2364,161
"Thielbar, Caleb",573204,CU,0.21,54.09,6.09,4.58,-106.94,0.84,-8.02,21.45,-43.90,2505,333
"Thielbar, Caleb",573204,FF,0.07,54.44,6.11,-1.63,-137.39,-3.11,2.48,29.73,-10.28,2376,165
"Thielbar, Caleb",573204,FF,0.18,54.31,6.12,0.70,-135.87,-4.90,-0.38,29.23,-10.68,2357,165
"Thielbar, Caleb",573204,FF,0.12,54.19,6.04,-2.93,-134.99,-6.45,2.79,29.64,-10.06,2406,162
"Thielbar, Caleb",573204,CU,0.17,54.54,6.11,0.43,-107.57,1.71,-5.84,20.72,-43.95,2599,336
"Thielbar, Caleb",573204,FF,0.30,54.34,6.08,-0.90,-135.53,-6.21,1.84,30.37,-9.01,2437,159
"Thielbar, Caleb",573204,CU,0.19,54.45,6.05,1.14,-104.73,2.81,-7.50,19.87,-43.00,2535,337
"Thielbar, Caleb",573204,SL,0.52,54.47,6.05,0.30,-117.80,-1.66,-11.67,22.30,-32.41,2406,298
"Thielbar, Caleb",573204,FF,0.33,54.31,6.09,1.04,-135.04,-3.71,-0.54,26.19,-12.73,2251,166
"Thielbar, Caleb",573204,FF,0.43,54.29,6.02,-1.78,-134.48,-6.30,3.96,26.35,-11.97,2252,162
"Thielbar, Caleb",573204,FF,0.21,54.25,6.00,-2.42,-134.03,-10.31,1.19,26.36,-10.41,2303,162
"Thielbar, Caleb",573204,SL,0.53,54.36,6.01,0.38,-118.45,-3.38,-12.95,23.29,-32.52,2203,262
