Pitcher,ID,Pitch Type,xP0,yP0,zP0,xV0,yV0,zV0,xA0,yA0,zA0,Spin Rate,Spin Direction
"Ober, Bailey",641927,SL,-1.78,53.42,5.77,6.79,-118.74,-4.73,-0.03,22.80,-31.68,2065,45
"Ober, Bailey",641927,CU,-1.81,53.69,6.01,1.82,-110.95,3.22,7.00,23.43,-41.29,2217,47
"Ober, Bailey",641927,SL,-1.78,53.44,5.71,8.82,-121.93,-7.09,3.14,23.73,-31.17,2201,84
"Ober, Bailey",641927,FF,-1.88,53.48,5.76,7.43,-132.32,-3.42,-10.17,31.05,-12.50,2303,214
"Ober, Bailey",641927,FF,-1.87,53.68,5.80,5.09,-132.87,-2.87,-11.70,28.82,-16.09,2263,219
"Ober, Bailey",641927,SL,-1.94,53.74,5.79,3.28,-118.19,-0.95,5.53,22.93,-34.76,2155,76
"Ober, Bailey",641927,CU,-1.77,53.55,5.85,3.73,-112.30,-1.68,5.83,20.80,-40.80,2167,49
"Ober, Bailey",641927,SL,-2.02,53.55,5.75,6.95,-119.06,-4.98,4.01,22.70,-32.05,2209,84
"Ober, Bailey",641927,CU,-1.66,53.44,5.91,3.31,-110.95,-0.66,5.56,21.68,-40.68,2207,43
"Ober, Bailey",641927,SL,-1.85,53.77,5.78,5.37,-118.55,-1.79,3.61,22.92,-35.56,2106,83
"Ober, Bailey",641927,SL,-1.93,53.73,5.80,3.81,-117.58,-1.01,3.24,21.58,-34.50,2107,73
"Ober, Bailey",641927,FF,-1.90,53.60,5.86,3.51,-131.28,-4.27,-9.39,27.66,-15.02,2312,219
"Ober, Bailey",641927,SL,-1.83,53.48,5.72,3.68,-120.59,-1.81,2.29,22.76,-30.81,2222,104
"Ober, Bailey",641927,CU,-1.65,53.47,5.89,6.29,-115.57,-0.27,6.12,23.87,-41.38,2353,42
"Ober, Bailey",641927,SL,-1.85,53.46,5.73,7.21,-120.31,-2.51,2.58,22.20,-32.83,2208,62
"Ober, Bailey",641927,SL,-1.84,53.55,5.73,5.79,-120.55,-2.47,2.53,23.59,-35.20,2192,92
"Ober, Bailey",641927,FF,-1.89,53.63,5.72,3.84,-133.73,-3.50,-9.52,30.83,-14.75,2265,217
"Ober, Bailey",641927,CU,-1.78,53.48,5.88,3.02,-112.01,0.52,6.59,21.22,-38.86,2286,43
"Ober, Bailey",641927,SL,-1.78,53.51,5.73,7.17,-122.52,-3.49,5.03,24.53,-31.09,2244,106
"Ober, Bailey",641927,SL,-1.91,53.62,5.63,3.70,-121.17,-2.51,4.05,22.49,-34.17,2061,92
"Ober, Bailey",641927,SL,-1.87,53.67,5.73,6.62,-121.17,-3.34,1.96,21.87,-33.98,2157,82
"Ober, Bailey",641927,CH,-1.94,53.61,5.68,7.45,-124.81,-3.77,-16.70,24.26,-25.76,1940,249
"Ober, Bailey",641927,CU,-1.74,53.61,5.84,5.52,-114.92,-3.05,4.53,21.56,-36.68,2237,36
"Ober, Bailey",641927,CH,-1.98,53.69,5.62,5.56,-121.50,-3.43,-15.41,23.86,-25.53,1752,256
"Ober, Bailey",641927,CH,-1.96,53.69,5.70,5.87,-124.56,-4.36,-16.27,24.64,-23.36,1705,247
"Ober, Bailey",641927,FF,-1.99,53.82,5.79,4.16,-131.41,-1.77,-12.14,28.68,-15.91,2226,220
"Ober, Bailey",641927,SL,-1.75,53.46,5.75,6.52,-121.25,-1.58,2.24,20.86,-34.22,2177,94
"Ober, Bailey",641927,SL,-1.75,53.52,5.84,4.51,-119.00,-1.40,3.56,22.67,-35.13,2127,65
"Ober, Bailey",641927,CH,-2.04,53.80,5.71,6.24,-123.99,-3.80,-15.12,24.40,-26.98,1698,249
"Ober, Bailey",641927,SL,-1.90,53.58,5.70,3.03,-120.02,0.53,2.02,20.42,-32.45,2127,93
"Ober, Bailey",641927,SL,-1.77,53.53,5.72,6.94,-119.94,-1.44,2.58,22.27,-34.18,2273,81
"Ober, Bailey",641927,SL,-1.75,53.48,5.70,7.19,-119.00,-3.42,1.33,23.55,-34.51,2064,86
"Ober, Bailey",641927,SL,-1.75,53.57,5.75,6.17,-118.86,-1.53,2.26,23.48,-34.44,2106,95
"Ober, Bailey",641927,CU,-1.60,53.54,5.95,3.22,-109.57,2.07,6.67,20.87,-41.63,2195,52
"Ober, Bailey",641927,CU,-1.70,53.59,5.89,2.75,-113.84,-0.90,5.92,21.94,-39.18,2190,47
"Ober, Bailey",641927,CH,-2.09,53.86,5.64,6.81,-122.41,-4.23,-17.94,23.64,-24.84,1839,255
