Pitcher,ID,Pitch Type,xP0,yP0,zP0,xV0,yV0,zV0,xA0,yA0,zA0,Spin Rate,Spin Direction
"Duran, Jhoan",661395,CU,-1.94,54.24,5.97,9.96,-129.79,-6.40,0.91,21.98,-36.85,2730,36
"Duran, Jhoan",661395,CU,-1.74,54.32,5.98,7.51,-129.87,-6.19,1.14,21.02,-36.45,2671,41
"Duran, Jhoan",661395,FS,-1.91,54.52,5.89,3.61,-144.08,-1.71,-16.53,25.02,-30.08,1696,226
"Duran, Jhoan",661395,CU,-1.85,54.27,6.08,5.90,-129.23,-4.13,1.25,25.89,-41.00,2748,39
"Duran, Jhoan",661395,CU,-2.12,54.35,6.09,6.37,-128.21,-5.66,3.22,26.55,-35.96,2695,40
"Duran, Jhoan",661395,CU,-1.88,54.29,6.13,7.02,-126.89,-1.51,3.91,26.66,-36.42,2698,45
"Duran, Jhoan",661395,FF,-1.90,54.12,6.01,9.06,-147.51,-8.32,-18.12,34.76,-14.23,2213,224
"Duran, Jhoan",661395,FF,-1.85,54.39,6.08,5.57,-147.65,-4.92,-13.57,36.09,-14.23,2246,219
"Duran, Jhoan",661395,CU,-1.53,54.19,6.08,7.07,-130.14,-8.34,-1.19,28.84,-36.17,2622,33
"Duran, Jhoan",661395,CU,-1.84,54.34,6.08,3.67,-130.37,-3.74,-0.94,28.56,-40.67,2640,48
"Duran, Jhoan",661395,CU,-1.67,54.36,6.12,7.62,-130.88,-6.90,0.58,26.41,-31.95,2650,40
"Duran, Jhoan",661395,FF,-1.85,54.38,6.05,4.45,-147.42,-5.45,-13.62,31.68,-13.80,2272,223
"Duran, Jhoan",661395,CU,-2.01,54.54,6.15,1.25,-127.64,-0.60,2.39,22.71,-39.89,2738,51
"Duran, Jhoan",661395,CU,-1.73,54.34,6.12,7.84,-130.96,-6.36,0.08,26.48,-37.68,2775,41
"Duran, Jhoan",661395,FF,-1.81,54.27,6.08,5.04,-148.46,-9.87,-19.33,34.16,-14.48,2311,220
"Duran, Jhoan",661395,FF,-1.73,54.32,6.06,4.30,-150.19,-7.97,-19.27,35.38,-14.71,2351,224
"Duran, Jhoan",661395,FF,-1.87,54.19,6.00,8.98,-146.50,-7.51,-15.20,35.20,-10.81,2331,224
"Duran, Jhoan",661395,CU,-1.61,54.30,6.04,8.31,-129.72,-7.71,-0.53,25.55,-34.02,2633,25
"Duran, Jhoan",661395,FF,-2.00,54.30,5.99,6.90,-147.95,-9.13,-17.59,34.91,-10.13,2341,222
"Duran, Jhoan",661395,CU,-1.78,54.39,6.11,8.50,-126.40,-4.94,-0.96,24.58,-32.49,2576,23
"Duran, Jhoan",661395,CU,-1.80,54.41,6.10,4.90,-127.37,-5.10,-0.90,23.15,-37.72,2665,33
"Duran, Jhoan",661395,CU,-1.82,54.28,6.12,5.83,-128.83,-4.89,1.21,21.93,-35.39,2638,41
"Duran, Jhoan",661395,FF,-1.94,54.20,6.07,9.09,-146.74,-3.26,-14.47,32.05,-12.60,2191,224
"Duran, Jhoan",661395,FF,-2.05,54.12,5.94,10.44,-146.22,-6.50,-17.03,27.93,-15.56,2163,227
"Duran, Jhoan",661395,CU,-1.91,54.38,6.18,2.80,-126.26,1.12,0.45,22.73,-37.97,2599,45
"Duran, Jhoan",661395,FS,-2.11,54.35,5.97,10.89,-139.01,-6.95,-18.05,26.49,-28.57,1734,235
"Duran, Jhoan",661395,FF,-2.01,54.07,6.13,9.16,-144.60,-8.07,-19.87,33.48,-10.14,2205,221
"Duran, Jhoan",661395,CU,-1.96,54.23,6.09,7.34,-127.60,-8.21,-1.67,23.38,-37.19,2693,33
"Duran, Jhoan",661395,CU,-2.09,54.46,6.13,5.32,-125.34,-5.76,0.87,25.48,-38.22,2573,44
"Duran, Jhoan",661395,FF,-2.18,54.20,6.01,10.88,-145.11,-4.24,-18.48,30.30,-14.12,2189,227
"Duran, Jhoan",661395,FS,-2.25,54.39,6.03,6.67,-140.47,-4.95,-14.86,30.42,-28.65,1752,223
"Duran, Jhoan",661395,FF,-2.23,54.34,6.08,11.07,-144.31,-7.12,-19.84,32.39,-18.55,2160,227
"Duran, Jhoan",661395,FF,-1.96,54.08,6.10,10.65,-145.46,-6.69,-15.63,34.60,-13.34,2149,222
"Duran, Jhoan",661395,FS,-2.17,54.20,6.00,7.95,-138.42,-11.01,-19.51,31.17,-23.63,1679,221
"Duran, Jhoan",661395,FS,-2.23,54.16,6.08,6.81,-139.99,-3.38,-19.73,30.59,-30.99,1547,226
"Duran, Jhoan",661395,FF,-2.10,54.17,6.10,5.50,-145.83,-8.41,-15.30,35.33,-12.06,2226,219
"Duran, Jhoan",661395,FS,-2.22,54.35,6.09,8.60,-141.52,-5.66,-19.66,33.71,-26.21,1553,223
"Duran, Jhoan",661395,CU,-1.97,54.18,6.11,8.19,-129.54,-4.68,1.50,27.32,-38.67,2695,39
"Duran, Jhoan",661395,FF,-2.09,54.27,6.10,5.69,-144.82,-5.10,-14.98,33.27,-12.23,2083,222
"Duran, Jhoan",661395,FF,-2.17,54.22,6.14,9.13,-144.09,-6.73,-17.07,31.25,-14.02,2196,220
"Duran, Jhoan",661395,CU,-2.19,54.44,6.09,3.76,-125.45,-2.19,0.86,24.95,-38.85,2675,54
"Duran, Jhoan",661395,FF,-1.75,54.07,5.84,5.74,-148.71,-7.04,-17.19,35.56,-15.91,2223,226
"Duran, Jhoan",661395,FF,-1.90,54.35,5.91,4.10,-149.28,-5.42,-16.51,35.20,-16.69,2183,227
"Duran, Jhoan",661395,CU,-1.54,54.28,6.01,5.15,-131.76,-6.22,1.96,28.55,-37.91,2830,31
"Duran, Jhoan",661395,FF,-1.75,54.21,5.95,8.32,-149.17,-2.10,-10.28,39.79,-13.96,2163,225
"Duran, Jhoan",661395,FF,-1.53,54.00,6.05,8.39,-147.87,-9.37,-15.34,41.36,-9.74,2182,223
"Duran, Jhoan",661395,FF,-2.05,54.04,5.97,10.00,-147.75,-7.08,-19.79,35.44,-15.08,2362,226
"Duran, Jhoan",661395,FF,-1.65,54.15,6.04,8.54,-148.90,-6.56,-18.04,34.50,-10.36,2283,223
"Duran, Jhoan",661395,FF,-2.01,54.19,5.95,5.52,-149.20,-5.19,-19.64,36.24,-15.45,2262,222
"Duran, Jhoan",661395,FF,-1.68,54.14,5.99,7.01,-148.67,-6.95,-15.88,37.85,-11.61,2269,223
"Duran, Jhoan",661395,CU,-2.13,54.20,5.89,7.93,-128.40,-4.63,0.01,26.42,-38.65,2645,45
"Duran, Jhoan",661395,FF,-1.76,54.20,5.98,7.33,-149.27,-6.68,-20.23,36.66,-15.10,2182,233
"Duran, Jhoan",661395,FF,-1.77,54.28,5.93,8.43,-147.83,-6.42,-17.98,38.73,-14.99,2126,226
"Duran, Jhoan",661395,CU,-1.64,54.42,6.01,5.55,-132.82,-6.69,1.71,29.49,-35.78,2738,42
"Duran, Jhoan",661395,FF,-1.66,54.35,6.07,7.25,-149.37,-6.53,-18.04,38.46,-10.07,2187,224
"Duran, Jhoan",661395,CU,-1.87,54.29,6.00,5.52,-130.67,-7.13,-1.49,29.82,-38.23,2778,36
"Duran, Jhoan",661395,FF,-1.83,54.49,6.05,10.44,-149.20,-7.70,-18.95,39.32,-12.46,2266,220
"Duran, Jhoan",661395,CU,-1.70,54.44,6.15,7.36,-131.49,-4.96,0.85,29.25,-36.41,2781,28
