Pitcher,ID,Pitch Type,xP0,yP0,zP0,xV0,yV0,zV0,xA0,yA0,zA0,Spin Rate,Spin Direction
"Sands, Cole",663485,FF,-2.09,54.93,5.28,6.36,-129.76,-1.62,-11.78,25.47,-19.17,2186,233
"Sands, Cole",663485,FF,-2.25,55.04,5.25,4.53,-130.43,-0.87,-10.65,25.99,-20.05,2170,236
"Sands, Cole",663485,FF,-2.22,55.10,5.39,5.96,-130.92,1.14,-11.26,26.95,-19.24,2136,232
"Sands, Cole",663485,FS,-2.02,54.97,5.41,7.37,-120.86,0.54,-9.37,23.44,-33.88,1557,254
"Sands, Cole",663485,FF,-1.96,54.93,5.40,6.40,-129.57,-1.46,-9.32,26.25,-20.77,2078,234
"Sands, Cole",663485,CU,-1.99,55.11,5.27,1.98,-113.86,-0.49,12.33,22.12,-36.78,2668,64
"Sands, Cole",663485,FF,-2.04,55.07,5.36,5.23,-129.68,-1.21,-10.75,23.99,-23.98,2064,236
"Sands, Cole",663485,FF,-1.89,55.07,5.41,8.01,-130.81,-2.19,-11.47,25.09,-22.24,2101,229
"Sands, Cole",663485,FS,-2.12,54.95,5.37,4.84,-120.36,-0.42,-11.74,26.21,-36.54,1421,253
"Sands, Cole",663485,FS,-2.22,55.30,5.38,2.95,-121.99,0.32,-11.34,23.18,-35.31,1199,254
"Sands, Cole",663485,FF,-2.10,55.07,5.31,6.97,-132.07,-1.26,-10.87,25.66,-20.35,2264,231
"Sands, Cole",663485,FF,-2.13,55.01,5.43,7.06,-133.35,-4.04,-10.03,26.30,-19.92,2262,233
"Sands, Cole",663485,CU,-2.24,55.24,5.19,3.12,-114.75,-0.40,12.68,24.13,-33.06,2735,61
"Sands, Cole",663485,FF,-2.28,55.19,5.21,2.15,-133.80,-1.93,-10.48,27.98,-18.65,2240,232
"Sands, Cole",663485,FF,-2.17,54.99,5.31,7.43,-134.29,-3.55,-12.75,29.15,-17.75,2287,227
"Sands, Cole",663485,FC,-2.11,55.00,5.43,7.13,-123.50,-2.05,-1.34,23.02,-27.92,2323,193
"Sands, Cole",663485,FF,-2.09,54.83,5.37,9.94,-130.34,-3.56,-12.60,26.27,-19.05,2178,231
"Sands, Cole",663485,FF,-2.09,54.94,5.32,4.33,-129.36,-1.53,-11.50,26.68,-20.12,2042,230
"Sands, Cole",663485,FS,-2.21,55.07,5.38,5.72,-123.61,-2.35,-15.66,26.38,-31.98,1453,250
"Sands, Cole",663485,FF,-2.19,54.96,5.40,4.19,-129.12,3.65,-13.55,26.19,-20.91,2162,230
"Sands, Cole",663485,FF,-2.13,55.03,5.37,7.19,-131.06,-3.10,-11.64,26.75,-18.77,2146,233
"Sands, Cole",663485,FF,-1.89,55.06,5.30,5.88,-129.82,-0.85,-10.97,26.31,-20.52,2025,236
"Sands, Cole",663485,FF,-1.89,55.08,5.46,4.51,-128.68,-0.89,-7.46,25.07,-20.57,2061,229
"Sands, Cole",663485,CU,-2.09,55.22,5.33,2.98,-115.26,0.73,15.05,23.95,-34.22,2758,58
"Sands, Cole",663485,FF,-1.98,55.02,5.45,8.23,-129.19,-3.92,-13.95,26.72,-19.59,2210,229
"Sands, Cole",663485,FF,-2.14,54.91,5.43,6.96,-128.89,-3.01,-11.36,27.01,-18.29,2129,231
"Sands, Cole",663485,FC,-2.32,55.11,5.43,7.48,-122.41,-3.29,1.09,21.76,-29.03,2314,204
"Sands, Cole",663485,FF,-2.36,54.98,5.40,6.23,-130.93,-1.88,-10.25,27.96,-17.98,2270,237
"Sands, Cole",663485,CU,-2.19,55.15,5.26,5.64,-114.80,-0.05,11.41,24.08,-34.56,2825,57
"Sands, Cole",663485,FC,-2.22,55.21,5.51,6.34,-122.77,-1.81,1.03,23.29,-28.02,2410,192
"Sands, Cole",663485,FF,-2.29,54.96,5.35,6.03,-130.54,-0.62,-13.62,28.20,-20.99,2269,240
"Sands, Cole",663485,FC,-2.09,55.07,5.61,8.08,-124.09,-3.43,0.52,24.15,-26.62,2402,186
"Sands, Cole",663485,CU,-2.30,54.98,5.19,7.31,-114.05,-1.66,10.45,24.31,-35.95,2791,60
"Sands, Cole",663485,FF,-2.27,54.97,5.38,5.63,-131.36,-1.46,-12.05,27.99,-19.92,2195,228
"Sands, Cole",663485,FF,-2.36,55.04,5.29,6.83,-132.05,-4.69,-14.36,28.25,-20.22,2204,238
"Sands, Cole",663485,FF,-2.22,54.99,5.33,9.14,-131.60,-5.25,-12.56,28.56,-16.67,2314,236
"Sands, Cole",663485,FF,-2.26,55.11,5.33,6.04,-132.14,-0.52,-11.93,28.99,-18.81,2204,236
"Sands, Cole",663485,FF,-2.34,54.95,5.35,8.19,-130.87,-2.60,-13.00,28.53,-19.16,2182,239
"Sands, Cole",663485,FS,-2.26,55.05,5.39,3.84,-125.10,0.22,-14.53,27.19,-34.91,1460,252
"Sands, Cole",663485,FF,-2.17,54.99,5.35,12.71,-133.82,-3.96,-13.05,27.99,-18.07,2224,240
"Sands, Cole",663485,FF,-2.29,55.14,5.36,3.74,-135.42,-3.89,-13.36,30.48,-19.59,2279,234
"Sands, Cole",663485,FF,-2.21,54.96,5.33,9.23,-134.67,-3.72,-13.09,29.95,-17.45,2262,232
"Sands, Cole",663485,FF,-2.30,55.22,5.38,4.83,-133.84,-3.98,-10.69,29.85,-15.54,2394,233
"Sands, Cole",663485,FF,-2.24,55.11,5.38,5.30,-134.44,-2.40,-11.83,29.23,-18.89,2310,231
"Sands, Cole",663485,FF,-2.20,55.10,5.38,4.83,-134.27,-2.76,-12.12,30.44,-21.30,2305,229
"Sands, Cole",663485,FF,-2.27,55.05,5.42,4.10,-133.15,-2.41,-9.19,29.86,-21.02,2300,229
"Sands, Cole",663485,CU,-2.19,55.15,5.18,7.39,-115.62,-3.49,12.08,24.75,-33.99,2834,50
"Sands, Cole",663485,CU,-2.16,55.26,5.25,3.71,-113.93,1.86,11.00,23.02,-35.19,2810,61
"Sands, Cole",663485,FS,-2.39,55.04,5.34,3.24,-123.48,-2.13,-9.94,23.77,-28.38,1305,251
"Sands, Cole",663485,FF,-2.09,55.02,5.56,4.08,-135.77,-2.14,-11.73,29.73,-18.00,2211,237
"Sands, Cole",663485,FS,-2.14,55.15,5.48,5.59,-123.92,-0.02,-11.87,26.65,-32.62,1244,254
"Sands, Cole",663485,CU,-2.17,55.14,5.17,5.59,-115.77,-2.02,13.12,25.50,-31.78,2774,54
"Sands, Cole",663485,FF,-2.12,55.17,5.37,3.77,-134.81,-3.06,-10.43,31.15,-17.26,2364,229
"Sands, Cole",663485,CU,-2.26,55.20,5.19,1.98,-113.92,-2.30,11.46,23.38,-34.79,2675,55
"Sands, Cole",663485,FF,-2.10,55.18,5.36,0.95,-134.44,0.62,-11.30,29.12,-20.26,2374,233
"Sands, Cole",663485,FF,-2.14,54.98,5.45,8.69,-134.25,-3.48,-11.14,28.88,-16.63,2312,235
"Sands, Cole",663485,FF,-2.05,54.98,5.53,7.31,-134.71,-2.54,-10.48,29.82,-15.94,2262,225
